symbol,name,asset_class,attributes,exchange,status,tradable
QQQH,NEOS ETF Trust NEOS Nasdaq-100 Hedged Equity Income ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QQQI,NEOS ETF Trust NEOS Nasdaq 100 High Income ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QQQJ,Invesco Exchange-Traded Fund Trust II Invesco NASDAQ Next Gen 100 ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QQQM,Invesco Exchange-Traded Fund Trust II Invesco NASDAQ 100 ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QQQP,Tradr 2X Long Triple Q Quarterly Investment Managers Series Trust II ETF,us_equity,['has_options'],NASDAQ,active,True
QQQS,Invesco Exchange-Traded Fund Trust II Invesco NASDAQ Future Gen 200 ETF,us_equity,[],NASDAQ,active,True
QQQT,Tidal Trust II Defiance Nasdaq 100 Income Target ETF,us_equity,['has_options'],NASDAQ,active,True
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund Shares of Beneficial Interest,us_equity,[],NASDAQ,active,True
QQQY,Tidal Trust II Defiance Nasdaq 100 Enhanced Options & 0DTE Income ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
NFE,New Fortress Energy Inc. Class A Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
EVCM,EverCommerce Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QRMI,Global X Funds Global X NASDAQ 100 Risk Managed Income ETF,us_equity,['has_options'],NASDAQ,active,True
QRVO,"Qorvo, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QSEAU,Quartzsea Acquisition Corporation Units,us_equity,[],NASDAQ,active,True
QSIAW,Quantum-Si Incorporated Warrant,us_equity,[],NASDAQ,active,True
QSIX,Pacer Funds Trust Pacer Metaurus Nasdaq 100 Dividend Multiplier 600 ETF,us_equity,[],NASDAQ,active,True
QSML,WisdomTree Trust WisdomTree U.S. SmallCap Quality Growth Fund,us_equity,[],NASDAQ,active,True
QTEC,First Trust NASDAQ-100-Technology Sector Index Fund,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QTOP,iShares Trust iShares Nasdaq Top 30 Stocks ETF,us_equity,['has_options'],NASDAQ,active,True
QTR,Global X Funds Global X NASDAQ 100 Tail Risk ETF,us_equity,[],NASDAQ,active,True
QTRX,Quanterix Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QTTB,Q32 Bio Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QTUM,Defiance Quantum ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
NFBK,"Northfield Bancorp, Inc. Common Stock (Delaware)",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QUBT,Quantum Computing Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QURE,uniQure N.V. Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QVAL,EA Series Trust Alpha Architect U.S. Quantitative Value ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
QVCGA,"QVC Group, Inc. Series A Common Stock",us_equity,['has_options'],NASDAQ,active,True
QVCGB,"QVC Group, Inc. Series B Common Stock",us_equity,[],NASDAQ,active,True
QVCGP,"QVC Group, Inc. 8.0% Fixed Rate Cumulative Redeemable Preferred Stock",us_equity,[],NASDAQ,active,True
QXQ,"The RBB Fund, Inc. SGI Enhanced Nasdaq-100 ETF",us_equity,[],NASDAQ,active,True
QYLD,Global X Funds Global X NASDAQ-100 Covered Call ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
QYLG,Global X Funds Global X Nasdaq 100 Covered Call & Growth ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RAA,ETF Opportunities Trust SMI 3Fourteen REAL Asset Allocation ETF,us_equity,[],NASDAQ,active,True
RAIL,"FreightCar America, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
RAIN,"Rain Enhancement Technologies Holdco, Inc. Class A Common Stock",us_equity,[],NASDAQ,active,True
RAINW,"Rain Enhancement Technologies Holdco, Inc. Warrants",us_equity,[],NASDAQ,active,True
RAND,Rand Capital Corporation Common Stock,us_equity,[],NASDAQ,active,True
RANG,Range Capital Acquisition Corp. Ordinary Shares,us_equity,[],NASDAQ,active,True
RANGR,Range Capital Acquisition Corp. Rights,us_equity,[],NASDAQ,active,True
RANGU,Range Capital Acquisition Corp. Units,us_equity,[],NASDAQ,active,True
RANI,"Rani Therapeutics Holdings, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RAPP,"Rapport Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RAPT,"RAPT Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RARE,Ultragenyx Pharmaceutical Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RAVE,"Rave Restaurant Group, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
RAY,Raytech Holding Limited Ordinary Shares,us_equity,[],NASDAQ,active,True
RAYA,Erayak Power Solution Group Inc. Class A Ordinary Shares,us_equity,[],NASDAQ,active,True
NEXT,NextDecade Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RAYS,Global X Funds Global X Solar ETF,us_equity,['has_options'],NASDAQ,active,True
RBB,RBB Bancorp Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RBBN,Ribbon Communications Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RBCAA,"Republic Bancorp, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RBIL,"The RBB Fund, Inc. F/m Ultrashort Treasury Inflation-Protected Security (TIPS) ETF",us_equity,[],NASDAQ,active,True
RBKB,"Rhinebeck Bancorp, Inc. Common Stock",us_equity,[],NASDAQ,active,True
RCAT,"Red Cat Holdings, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RCEL,"Avita Medical, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RCGE,EA Series Trust RockCreek Global Equality ETF,us_equity,[],NASDAQ,active,True
RCKT,"Rocket Pharmaceuticals, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RCKTW,"Rocket Pharmaceuticals, Inc. Warrant",us_equity,[],NASDAQ,active,True
RCKY,"Rocky Brands, Inc. Common Stock",us_equity,['fractional_eh_enabled'],NASDAQ,active,True
RCMT,"RCM Technologies, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
RCON,"Recon Technology, Ltd. Class A Ordinary Shares",us_equity,['has_options'],NASDAQ,active,True
RCT,RedCloud Holdings plc Ordinary Shares,us_equity,[],NASDAQ,active,True
RDAC,Rising Dragon Acquisition Corp. Ordinary Shares,us_equity,[],NASDAQ,active,True
RDACR,Rising Dragon Acquisition Corp. Rights,us_equity,[],NASDAQ,active,True
RDFN,Redfin Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RDGT,"Ridgetech, Inc. Ordinary Shares",us_equity,[],NASDAQ,active,True
RDHL,Redhill Biopharma Ltd. American Depositary Shares,us_equity,[],NASDAQ,active,True
RDI,Reading International Inc Class A Common Stock,us_equity,['has_options'],NASDAQ,active,True
RDIB,Reading International Inc Class B Common Stock,us_equity,[],NASDAQ,active,True
RDTL,GraniteShares ETF Trust GraniteShares 2x Long RDDT Daily ETF,us_equity,[],NASDAQ,active,True
RDTY,Tidal Trust II YieldMax R2000 0DTE Covered Strategy ETF,us_equity,[],NASDAQ,active,True
RDUS,"Radius Recycling, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RDVT,"Red Violet, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
NEXN,Nexxen International Ltd. Ordinary Shares,us_equity,['has_options'],NASDAQ,active,True
RDVY,First Trust Rising Dividend Achievers ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RDWR,Radware Ltd. Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RDZN,"Roadzen, Inc. Ordinary Shares",us_equity,[],NASDAQ,active,True
REAI,Tidal ETF Trust Intelligent Real Estate ETF,us_equity,[],NASDAQ,active,True
REAL,"The RealReal, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
REAX,"The Real Brokerage, Inc. Common Shares",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
REBN,"Reborn Coffee, Inc. Common Stock",us_equity,[],NASDAQ,active,True
RECT,Rectitude Holdings Ltd Ordinary Shares,us_equity,[],NASDAQ,active,True
REE,REE Automotive Ltd. Class A Ordinary Shares,us_equity,['has_options'],NASDAQ,active,True
REFI,"Chicago Atlantic Real Estate Finance, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
REFR,Research Frontiers Incorporated Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
REG,Regency Centers Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
REGCO,Regency Centers Corporation 5.875% Series B Cumulative Redeemable Preferred Stock,us_equity,[],NASDAQ,active,True
REGCP,Regency Centers Corporation 6.25% Series A Cumulative Redeemable Preferred Stock,us_equity,[],NASDAQ,active,True
REGN,"Regeneron Pharmaceuticals, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
REIT,ALPS ETF Trust ALPS Active REIT ETF,us_equity,[],NASDAQ,active,True
REKR,"Rekor Systems, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
RELI,"Reliance Global Group, Inc. Common Stock",us_equity,['fractional_eh_enabled'],NASDAQ,active,True
RELIW,"Reliance Global Group, Inc. Series A Warrants",us_equity,[],NASDAQ,active,True
RELL,"Richardson Electronics, Ltd. Common Stock",us_equity,['has_options'],NASDAQ,active,True
RELY,"Remitly Global, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RENB,Renovaro Inc. Common Stock,us_equity,['has_options'],NASDAQ,active,True
RENE,Cartesian Growth Corporation II Class A Ordinary Shares,us_equity,[],NASDAQ,active,True
RENEU,Cartesian Growth Corporation II Unit,us_equity,[],NASDAQ,active,True
RENEW,Cartesian Growth Corporation II Warrant,us_equity,[],NASDAQ,active,True
RENT,"Rent the Runway, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
REPL,"Replimune Group, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RETO,"ReTo Eco-Solutions, Inc. Class A Shares",us_equity,[],NASDAQ,active,True
REVB,"Revelation Biosciences, Inc. Common Stock",us_equity,['fractional_eh_enabled'],NASDAQ,active,True
REYN,Reynolds Consumer Products Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RFAI,RF Acquisition Corp II Ordinary Shares,us_equity,[],NASDAQ,active,True
RFAIR,RF Acquisition Corp II Right,us_equity,[],NASDAQ,active,True
RFAIU,RF Acquisition Corp II Unit,us_equity,[],NASDAQ,active,True
RFDI,First Trust Exchange-Traded Fund III First Trust RiverFront Dynamic Developed International ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
RFEM,First Trust Exchange-Traded Fund III First Trust RiverFront Dynamic Emerging Markets ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
RFEU,First Trust Exchange-Traded Fund III First Trust RiverFront Dynamic Europe ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
RFIL,"RF Industries, Ltd. Common Stock",us_equity,['has_options'],NASDAQ,active,True
RGEN,Repligen Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RGLD,"Royal Gold, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RGLS,Regulus Therapeutics Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RGP,"Resources Connection, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RGS,Regis Corporation Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RGTI,"Rigetti Computing, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RGTIW,"Rigetti Computing, Inc. Warrants",us_equity,[],NASDAQ,active,True
RGTX,Tidal Trust II Defiance Daily Target 2X Long RGTI ETF,us_equity,[],NASDAQ,active,True
RHLD,Resolute Holdings Management Common Stock,us_equity,[],NASDAQ,active,True
RIBB,Ribbon Acquisition Corp Class A Ordinary Shares,us_equity,[],NASDAQ,active,True
RIBBR,Ribbon Acquisition Corp Rights,us_equity,[],NASDAQ,active,True
RIBBU,Ribbon Acquisition Corp Unit,us_equity,[],NASDAQ,active,True
RICK,"RCI Hospitality Holdings, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RIGL,"Rigel Pharmaceuticals, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RILY,"B. Riley Financial, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RILYG,"B. Riley Financial, Inc. 5.00% Senior Notes due 2026",us_equity,[],NASDAQ,active,True
RILYK,"B. Riley Financial, Inc. 5.50% Senior Notes Due 2026",us_equity,[],NASDAQ,active,True
RILYL,"B. Riley Financial, Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock, par value $0.0001",us_equity,[],NASDAQ,active,True
RILYN,"B. Riley Financial, Inc. 6.50% Senior Notes Due 2026",us_equity,[],NASDAQ,active,True
RILYP,"B. Riley Financial, Inc. Depositary Shares, each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock",us_equity,[],NASDAQ,active,True
RILYT,"B. Riley Financial, Inc. 6.00% Senior Notes Due 2028",us_equity,[],NASDAQ,active,True
RILYZ,"B. Riley Financial, Inc. 5.25% Senior Notes due 2028",us_equity,[],NASDAQ,active,True
RIME,"Algorhythm Holdings, Inc. Common Stock",us_equity,[],NASDAQ,active,True
RING,iShares MSCI Global Gold Miners Fund,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RIOT,"Riot Platforms, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RIVN,"Rivian Automotive, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RKDA,"Arcadia Biosciences, Inc. Common Stock",us_equity,[],NASDAQ,active,True
RKLB,"Rocket Lab USA, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RLAY,"Relay Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RLMD,"Relmada Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RRBI,"Red River Bancshares, Inc. Common Stock",us_equity,[],NASDAQ,active,True
RMBI,"Richmond Mutual Bancorporation, Inc. Common Stock",us_equity,[],NASDAQ,active,True
RMBL,"RumbleOn, Inc. Class B Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RMCF,"Rocky Mountain Chocolate Factory, Inc. Common Stock",us_equity,[],NASDAQ,active,True
RMCO,Royalty Management Holding Corporation Class A Common Stock,us_equity,[],NASDAQ,active,True
RMCOW,Royalty Management Holding Corporation Warrant,us_equity,[],NASDAQ,active,True
RMNI,"Rimini Street, Inc. (DE) Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RMTI,"Rockwell Medical, Inc. Common Stock",us_equity,['has_options'],NASDAQ,active,True
RNA,"Avidity Biosciences, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RNAC,"Cartesian Therapeutics, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RNAZ,"TransCode Therapeutics, Inc. Common Stock",us_equity,['fractional_eh_enabled'],NASDAQ,active,True
RNEM,First Trust Exchange-Traded Fund VI Emerging Markets Equity Select ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
RNEW,VanEck ETF Trust VanEck Green Infrastructure ETF,us_equity,[],NASDAQ,active,True
RNRG,Global X Funds Global X Renewable Energy Producers ETF,us_equity,['fractional_eh_enabled'],NASDAQ,active,True
RNTX,"Rein Therapeutics, Inc. Common Stock",us_equity,[],NASDAQ,active,True
RNW,ReNew Energy Global plc Class A Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ROAD,"Construction Partners, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ROBT,First Trust Exchange-Traded Fund VI First Trust Nasdaq Artificial Intelligence and Robotics ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ROCK,"Gibraltar Industries, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ROE,EA Series Trust Astoria US Equal Weight Quality Kings ETF,us_equity,[],NASDAQ,active,True
ROIV,Roivant Sciences Ltd. Common Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ROMA,Roma Green Finance Limited Ordinary Shares,us_equity,[],NASDAQ,active,True
ROOT,"Root, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ROP,"Roper Technologies, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ROST,"Ross Stores, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RPAY,Repay Holdings Corporation Class A Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RPD,"Rapid7, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RPID,"Rapid Micro Biosystems, Inc. Class A Common Stock",us_equity,['fractional_eh_enabled'],NASDAQ,active,True
RPRX,Royalty Pharma plc Class A Ordinary Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RPTX,Repare Therapeutics Inc. Common Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RR,Richtech Robotics Inc. Class B Common Stock,us_equity,[],NASDAQ,active,True
RRGB,"Red Robin Gourmet Burgers, Inc. Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RRR,"Red Rock Resorts, Inc. Class A Common Stock",us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
COOP,Mr. Cooper Group Inc. Common Stock,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
RSLS,"ReShape Lifesciences, Inc. Common Stock",us_equity,[],NASDAQ,active,True
AAXJ,iShares MSCI All Country Asia ex Japan ETF,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
ABAT,American Battery Technology Company Common Stock,us_equity,['has_options'],NASDAQ,active,True
NEWZ,EA Series Trust StockSnips AI-Powered Sentiment US All Cap ETF,us_equity,[],NASDAQ,active,True
ACB,Aurora Cannabis Inc. Common Shares,us_equity,"['fractional_eh_enabled', 'has_options']",NASDAQ,active,True
